id,name,slug,price,original_price,images,description,detailed_description,colors,is_featured,show_in_office,is_molded,is_ceo_chair,is_gaming_chair,is_dining_chair,is_visitor_sofa,is_study_chair,is_outdoor_furniture,is_folding_furniture,category_id,subcategory_id,created_at
8870eac1-996c-4165-be1e-bab636b3f663,🎮 RK Gaming Chair – Global Razer Series (Ergonomic Comfort & Style),-rk-gaming-chair-global-razer-series-ergonomic-comfort-style-050535,31500,35000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/img-20251010-wa0062-1760107977458.jpg"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/img-20251010-wa0060-1760107992529.jpg"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/img-20251010-wa0061-1760108011972.jpg""]","🎮 RK Gaming Chair – Global Razer Series (Ergonomic Comfort & Style)

✅ High-Back Racing Design: Built for professional gamers, this ergonomic gaming chair provides maximum back and neck support during long sessions.  
✅ Adjustable Armrests & Reclining Back: Customize your comfort level whether you’re gaming, working, or relaxing.  
✅ Premium PU Leather Finish: Made with durable, easy-to-clean leatherette that offers a sleek and modern look.  
✅ Detachable Headrest & Lumbar Cushions: Includes removable head and lumbar pillows for extra neck and spine support.  
✅ Smooth 360° Swivel & Heavy-Duty Base: Strong nylon wheels and stable foundation ensure smooth movement on all surfaces.  

💼 Perfect For: Gamers | Office Use | Streamers | Designers | Home Workstations  
📦 Model Code: RK-GRC-01  
📏 Size: Standard ergonomic fit suitable for all body types  

⚡ Short Description (SEO Meta Snippet):  
Global Razer Gaming Chair by RK Enterprises — Ergonomic high-back PU leather gaming chair with adjustable armrests, headrest, and lumbar support. Ideal for both gaming and office setups.  

🔑 Focus Keywords:  
Gaming Chair, Global Razer Gaming Chair, Ergonomic Gaming Seat, PU Leather Gaming Chair, Adjustable Office Chair, Reclining Gaming Chair, RK Gaming Furniture  

📞 Contact Information:  
📱 0345-3593470 | 0331-2142040  
📍 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Block 13-D, Gulshan-e-Iqbal, Karachi  
🌐 www.Rkenterpriseshub.com  
📘 facebook.com/RKEnterprisesOfficialPK  
📸 instagram.com/r.kenterprisesfurniture  
💬 wa.me/923453593470",,"[""Red,Black,Blue,White ""]",true,true,false,false,true,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,0fb7f1c7-5062-4c26-b4f4-462481f8bef9,2025-10-10 14:54:14.229794+00
88eb6c94-9459-4a75-a896-9149862ec7b2,RK Student Writing Chair – Model RK-213,rk-student-writing-chair-model-rk-213,10500,14500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-mesh-back-training-chair-with-writing-pad-model-rk-tc-206-1759534912337.png"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-mesh-back-training-chair-with-writing-pad-model-rk-tc-206-1759534914754.png""]","🪑 RK Student Writing Chair – Model RK-213 ✅ Comfortable Seating – Soft padded foam seat &amp; back with premium fabric finish ✅ Attached Writing Pad – Spacious laminated writing board with sturdy metal support ✅ Storage Rack – Under-seat metal rack for books, bags &amp; accessories ✅ Durable Build – Heavy-duty powder-coated steel frame for long-lasting use ✅ Multi-Purpose – Ideal for schools, colleges, training centers &amp; academies 📞 Contact: 0345-3593470 | 0331-2142040 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,false,false,false,false,false,false,true,false,false,2df6d287-acef-48d6-8383-e34ac96970a0,f45f0905-9b1d-41d1-be40-1b1b79dce600,2025-10-07 12:53:35.648253+00
9226fed7-5170-4074-8201-b2bcc325466b,Outdoor Chairs,outdoor-chairs,48000,55000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/outdoor-chairs-1759534833959.png""]","🪑 RK Enterprises – Outdoor Dining Set ✅ Model: RK-OD04✅ Includes: 1 Round Table + 4 Chairs✅ Material: Premium plastic frame with woven rattan-style seat &amp; backrest✅ Color: White frame with dark grey seating✅ Design: Modern, lightweight, and durable for both indoor &amp; outdoor use✅ Features: Weather-resistant &amp; easy to clean Strong and stable round table base Comfortable curved-back chairs Ideal for gardens, patios, cafes, and dining areas 📏 Table Size: Standard round (4-seater)📏 Chair Size: Standard dining chair with armrests 📞 Contact &amp; Order Now ☎️ 0345-3593470 | 0331-2142040 🌐 Website: www.Rkenterpriseshub.com 📍 Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 👍 Facebook: [Link: facebook.com/RKEnterprisesOfficialPK (https://facebook.com/RKEnterprisesOfficialPK)] 📷 Instagram: [Link: instagram.com/r.kenterprisesfurniture (https://instagram.com/r.kenterprisesfurniture)] 💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,false,false,false,false,false,false,false,true,false,a3e4b1f3-170d-4509-ad70-030f3f5bb399,88879a89-f849-47a1-bd48-4a873141da7f,2025-10-07 12:53:35.648253+00
929023b8-feb3-4c87-8439-fde4d689efbb,RK Red Revolving Chair – Stylish Comfort for Modern Spaces,rk-red-revolving-chair-stylish-comfort-for-modern-spaces,11500,14500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-red-revolving-chair-stylish-comfort-for-modern-spaces-1759534999657.png""]","🪑 RK Red Revolving Chair – Stylish Comfort for Modern Spaces ✅ Premium PU Leather Upholstery – Smooth, durable &amp; stylish in bold red color ✅ Ergonomic Backrest – Cushioned support for posture correction &amp; comfort ✅ 360° Swivel with Wheels – Easy mobility for office, study, or salon use ✅ Adjustable Height – Gas-lift mechanism for perfect sitting position ✅ Strong Chrome Base – Rust-resistant, heavy-duty &amp; long-lasting support ✅ Compact &amp; Modern Design – Ideal for home, study rooms, offices, and workstations 📞 Contact Us 0345-3593470 | 0331-2142040 📍 Showroom Address Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470 👉 Perfect choice for study chairs, office use, makeup salons, or compact workspaces – combining elegance with durability.",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,95a48fbb-540a-4812-af7b-f028d281492e,2025-10-07 12:53:35.648253+00
93acbe84-8b6e-4c7e-a5de-45674205861f,Revolving Chairs-102,revolving-chairs-102,38500,48000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/revolving-chairs-102-1759534966192.png""]","Premium Revolving Chair – Ergonomic Design for Office &amp; Home Use Upgrade your workspace with our Premium Revolving Chair, designed to deliver comfort, flexibility, and style in any office or home setting. Whether you're working long hours at a desk, attending virtual meetings, or simply need a comfortable seat for your study or workspace, this chair offers the perfect combination of practicality and support. Key Features: 360-Degree SwivelEnjoy unrestricted movement with a smooth and quiet swivel base, allowing you to reach any part of your desk without straining or standing up. Adjustable Height MechanismThe chair comes equipped with a pneumatic gas lift that allows you to easily adjust seat height to match your desk or personal comfort level—perfect for all-day use. Durable Polypropylene FrameCrafted with a high-quality polypropylene base and seat shell, the chair offers lasting durability while remaining lightweight and easy to move. Breathable Backrest (Optional Mesh Back)Designed with a mesh or solid back (depending on model variant) to provide better airflow and support during extended use, reducing sweat and fatigue. Caster Wheels for MobilityEquipped with smooth-rolling caster wheels for effortless movement on both carpeted and hard flooring surfaces. Modern &amp; Minimalist DesignIts sleek design and contemporary color options (black, grey, blue, etc.) make it an ideal fit for modern offices, co-working spaces, home studies, and student setups. Ergonomic ComfortThe chair supports healthy posture with a contoured seat and optional backrest design that provides essential lumbar support, reducing the risk of back strain. Specifications: Material: Polypropylene body with optional mesh back Seat Height: Adjustable (Pneumatic lift system) Rotation: 360° swivel base Base: 5-point star base with durable caster wheels Weight Capacity: Up to 100–120 kg (may vary by model) Color Options: Available in black, grey, blue, and custom colors on request Ideal For: Home offices Study desks Corporate workplaces Call centers Conference rooms Startups and coworking spaces Why Choose This Chair? Our revolving chair is perfect for individuals seeking a cost-effective seating solution without compromising on basic ergonomics and modern design. Whether you need a reliable task chair for short meetings or a daily driver for working from home, this model delivers on all fronts—mobility, adjustability, and durability. Warranty &amp; Support Backed by RK Enterprises’ reputation for quality and customer satisfaction, our chairs come with a limited warranty and after-sales support. Bulk orders for offices or institutions are also available with customization options.",,"[""Black"",""Grey"",""Blue""]",true,true,false,true,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,feaa3ab5-ec64-401d-a00a-125dd4997533,2025-10-07 12:53:35.648253+00
941549db-ecc9-4da9-af7d-1afc90e7ae22,Boss BP-269-C Tulip 3-Seater Visitor Sofa with Cushion,boss-bp-269-c-tulip-3-seater-visitor-sofa-with-cushion,35000,45000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/boss-bp-269-c-tulip-3-seater-visitor-sofa-with-cushion-1759535172600.jpeg""]","Boss BP-269-C Tulip 3-Seater Visitor Sofa with Cushion Stylish and durable 3-seater waiting chair designed with a heavy-duty steel frame, powder-coated finish, and vibrant red cushioned seats. Perfect choice for offices, clinics, airports, hospitals, and reception areas. ✅ Product Features: - Model: B-269-C - Design: Elegant 3-seater with premium cushion finish - Frame: Heavy-duty steel with powder coating for long life - Seat &amp; Backrest: Comfortable red upholstered cushions with ergonomic support - Armrests: Strong and stable for extra comfort - Legs: Rust-resistant metal legs with anti-slip pads - Color: Red Cushioned Seat with Grey Frame 📌 Ideal For: - Corporate Offices - Hospitals &amp; Clinics - Airports &amp; Railway Stations - Schools, Colleges &amp; Waiting Areas - Reception Halls &amp; Showrooms 📏 Dimensions: Standard 3-seater (customization available)",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,false,true,false,false,false,de3ff3d7-3f1a-4bd9-80ea-1389b8e2a5f6,d614fd16-d1d3-4781-8e85-00d87c3ceaa6,2025-10-07 12:53:35.648253+00
962ceb65-b36e-465f-98f7-943d724868f9,Boss High-Back Revolving Chair – Model B-543,boss-high-back-revolving-chair-model-b-543,28500,31500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/boss-high-back-revolving-chair-model-b-543-1759535098648.jpeg""]","🪑 Boss High-Back Revolving Chair – Model B-543 (Maroon) ✅ Product Features: High-back executive Boss revolving chair with ergonomic design Stylish breathable maroon mesh backrest for cool airflow Integrated headrest for neck support during long working hours Soft cushioned seat with black fabric upholstery Comfortable fixed armrests with wide grip Tilt-back reclining mechanism for posture flexibility Hydraulic height adjustment with 360° swivel rotation Strong 5-legged nylon base with smooth-rolling caster wheels Suitable for: Offices, Home Studios, Workstations, Executives &amp; Managers 📦 Specifications: Model: B-543 Back: Mesh (Maroon) Seat: Fabric cushioned (Black) Armrest: Fixed plastic ergonomic style Base: Nylon 5-star with wheels Functions: Tilt + Swivel + Height Adjustable Weight Capacity: Up to 120 kg Color Combination: Maroon + Black 📞 Contact to Order: Phone: 0345-3593470 | 0331-2142040 Location: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Block 13D, Gulshan-e-Iqbal, Karachi 🌐 Website: www.rkenterpriseshub.com 📘 Facebook: [Link: facebook.com/RKEnterprisesOfficialPK (https://www.facebook.com/RKEnterprisesOfficialPK)] 📸 Instagram: [Link: instagram.com/r.kenterprisesfurniture (https://www.instagram.com/r.kenterprisesfurniture)] 📱 WhatsApp Chat: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,true,false,true,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,feaa3ab5-ec64-401d-a00a-125dd4997533,2025-10-07 12:53:35.648253+00
9729d8e3-1da0-4949-a73e-6f8ad2c04549,🪑 Model: RK-B607 – Premium Executive High-Back Chair,model-rk-b607-premium-executive-high-back-chair,45000,55000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/model-rk-b607-premium-executive-high-back-chair-1759534984273.png""]","🪑 Model: RK-B607 – Premium Executive High-Back Chair ✅ Premium PU Leather Finish – Durable and smooth black upholstery with contrast white stitching for a stylish professional look.✅ Contoured High-Back Design – Ergonomically padded headrest and back support reduce fatigue during long working hours.✅ Polished Chrome Base – Heavy-duty metal base with 360° swivel and smooth-rolling dual caster wheels for stability and movement.✅ Tilt &amp; Height Adjustment – Pneumatic gas lift mechanism with tilt tension control for custom comfort.✅ Stylish Wooden Armrests – Curved redwood-finish armrests add elegance while providing relaxed elbow support.✅ Suitable For – Office executives, managers, directors, and home workspaces seeking premium comfort and aesthetic appeal. 📞 Contact Us Phone: 0345-3593470 | 0331-2142040Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi🌐 Website: www.Rkenterpriseshub.com📘 Facebook: [Link: facebook.com/RKEnterprisesOfficialPK (https://facebook.com/RKEnterprisesOfficialPK)]📸 Instagram: [Link: instagram.com/r.kenterprisesfurniture (https://instagram.com/r.kenterprisesfurniture)]📱 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",false,true,false,true,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,feaa3ab5-ec64-401d-a00a-125dd4997533,2025-10-07 12:53:35.648253+00
997ea097-dd26-44a1-bcee-93a4c1a91546,🍹 RK Classic Bar Stool – Comfort with Back Support ✅ Model No.: RK-BS315,rk-classic-bar-stool-comfort-with-back-support-model-no-rk-bs315,9900,12500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-classic-bar-stool-comfort-with-back-support-model-no-rk-bs315-1759535164538.jpeg"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-classic-bar-stool-comfort-with-back-support-model-no-rk-bs315-1759535164538.jpeg""]","🍹 RK Classic Bar Stool – Comfort with Back Support ✅ Model No.: RK-BS315 ✅ Comfortable PU leather cushioned seat &amp; backrest ✅ Adjustable height with gas lift mechanism ✅ Strong chrome-plated steel base &amp; footrest ✅ 360° swivel for easy movement ✅ Elegant retro-modern design – ideal for kitchens, bars, cafés, and lounges 📞 Contact Us: 0345-3593470 | 0331-2142040 📍 Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture ▶️ YouTube: youtube.com/@R.kEnterprises 💬 WhatsApp: wa.me/923453593470 ✨ RK Enterprises – Feel The Comfort",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,true,false,false,false,false,1f3162b2-b073-4699-adc5-69521edf2565,01ae3e50-a7d6-475f-9206-1ddedb9d6362,2025-10-07 12:53:35.648253+00
9a277c63-e512-44a7-8ef9-6a77e2cfb12e,"RK-C103 – Yellow Revolving Chair ",rk-c103-yellow-revolving-chair--860753,10500,14000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/pasted-image-1760181803505-1760181804248.png""]","RK-C103 – Yellow Revolving Chair | Modern Style & Premium Comfort

✅ Eye-catching diamond-pattern padded seat for modern offices  
✅ 360° swivel with smooth-rolling wheels for effortless movement  
✅ Gas-lift adjustable height for perfect seating position  
✅ Durable chrome-metal base for long-lasting stability  
✅ Soft cushioned seat with ergonomic curve design  
✅ Easy-to-clean PU leather finish with vibrant yellow shade  
✅ Perfect for home offices, study rooms, salons, and workstations  

📍 Ideal For:
Offices | Study Corners | Reception Areas | Creative Studios  

📞 Contact:
0345-3593470 | 0331-2142040  

🏬 Address:
Shop # G-23, Panama Centre, Sir Shah Suleman Road, Near Essa Nagri, Hassan Square, Gulshan-e-Iqbal Block 13-D, Karachi  
","RK-C103 – Yellow Revolving Chair | Modern Style & Premium Comfort

✅ Eye-catching diamond-pattern padded seat for modern offices  
✅ 360° swivel with smooth-rolling wheels for effortless movement  
✅ Gas-lift adjustable height for perfect seating position  
✅ Durable chrome-metal base for long-lasting stability  
✅ Soft cushioned seat with ergonomic curve design  
✅ Easy-to-clean PU leather finish with vibrant yellow shade  
✅ Perfect for home offices, study rooms, salons, and workstations  

📍 Ideal For:
Offices | Study Corners | Reception Areas | Creative Studios  

📞 Contact:
0345-3593470 | 0331-2142040  

🏬 Address:
Shop # G-23, Panama Centre, Sir Shah Suleman Road, Near Essa Nagri, Hassan Square, Gulshan-e-Iqbal Block 13-D, Karachi  
","[""Yellow""]",false,true,false,false,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,95a48fbb-540a-4812-af7b-f028d281492e,2025-10-11 11:24:20.578072+00
9eb5aa8e-1ece-4f78-9adc-449664ce58d4,Study Chairs,study-chairs,6500,7500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/study-chairs-1759534883228.png""]","🪑 RK Student Chair – Model 204-C ✅ Comfortable Design – Padded seat &amp; backrest for extra support during long sitting hours ✅ Durable Build – Strong powder-coated metal frame with anti-slip leg caps ✅ Modern Look – Sleek plastic body with soft fabric finish for professional use ✅ Lightweight &amp; Portable – Easy to move, stack, and arrange in classrooms or halls ✅ Multi-Purpose Use – Ideal for schools, training centers, seminar halls &amp; waiting areas 📞 Contact: 0345-3593470 | 0331-2142040 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,false,false,false,false,false,false,true,false,false,2df6d287-acef-48d6-8383-e34ac96970a0,f45f0905-9b1d-41d1-be40-1b1b79dce600,2025-10-07 12:53:35.648253+00
a1580cff-912e-44e9-9bb2-ce87e6eab8e7,Boss B-05-H Comforto Visitor Sofa 2-Seater with Table Double Channel,boss-b-05-h-comforto-visitor-sofa-2-seater-with-table-double-channel-534214,15000,17000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/pasted-image-1760051485898-1760051487203.png"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/pasted-image-1760051504564-1760051507678.png"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/pasted-image-1760051518311-1760051519842.png""]","Boss B-05-H Comforto Visitor Sofa – 2-Seater with Table

Upgrade your space with the Boss B-05-H Comforto 2-Seater Visitor Sofa with Table, designed for public places, schools, colleges, and commercial areas.
Crafted with premium materials and a double-channel steel leg frame, it offers exceptional durability, comfort, and stability — the ideal sitting solution for high-traffic environments.

✅ 2-Seater Design with Center Table
✅ Double Channel Frame for Extra Strength
✅ Steel Legs for Long-Lasting Support
✅ Built with Pure Material for Extended Life",,"[""Grey,Blue,Black""]",false,false,false,false,false,false,false,false,false,false,de3ff3d7-3f1a-4bd9-80ea-1389b8e2a5f6,d614fd16-d1d3-4781-8e85-00d87c3ceaa6,2025-10-09 23:12:12.01689+00
a1de722c-d76f-4aca-9e37-46aaf36c5fbe,🪑 RK Enterprises – Model R.K-209 (Student Chair with Writing Pad),rk-enterprises-model-rk-209-student-chair-with-writing-pad,5500,6500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-enterprises-model-rk-209-student-chair-with-writing-pad-1759534928539.png""]","🪑 RK Enterprises – Model R.K-209 (Student Chair with Writing Pad) ✅ Model No.: R.K-06 ✅ Design: Modern ergonomic student chair with a bright red molded plastic seat. ✅ Frame: Powder-coated grey steel frame with anti-slip rubber legs for durability. ✅ Writing Pad: Fixed laminated black writing surface, perfect for study and training use. ✅ Comfort: Contoured backrest designed to support correct posture during long sitting sessions. ✅ Portability: Lightweight, easy to move, and space-saving design suitable for classrooms or seminars. ✅ Usage: Ideal for schools, colleges, universities, coaching centers, and training institutes. 📞 Contact: 0345-3593470 | 0331-2142040 📍 Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,false,false,true,false,false,2df6d287-acef-48d6-8383-e34ac96970a0,f45f0905-9b1d-41d1-be40-1b1b79dce600,2025-10-07 12:53:35.648253+00
a474f958-9bf6-4220-aee7-a94919fd66a8,RK Velvet Dining Chairs – Modern Luxury & Comfort,rk-velvet-dining-chairs-modern-luxury-and-comfort,7500,9500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/bar-stool-605-1759535067620-1759879295858.webp""]","🪑 RK Velvet Dining Chairs – Modern Luxury &amp; Comfort ✅ Premium Velvet Upholstery – Soft-touch, durable &amp; elegant finish in Grey, Green &amp; Blue shades ✅ Ergonomic Design – Curved back &amp; padded seat for extra comfort &amp; posture support ✅ Sturdy Metal Legs – Black powder-coated steel legs with anti-slip caps for durability &amp; stability ✅ Modern Aesthetic – Perfect blend of luxury &amp; simplicity for any interior décor ✅ Multi-Purpose Use – Ideal for dining rooms, lounges, waiting areas, offices &amp; cafes ✅ Available in Multiple Colors – Stylish color options to match your décor theme 📞 Contact Us 0345-3593470 | 0331-2142040 📍 Showroom Address Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470 👉 Perfect choice for dining spaces, cafes, restaurants, offices, and modern homes – adding both comfort &amp; elegance.",,"[""Black"",""Grey"",""Blue""]",true,true,true,false,false,true,false,false,false,false,1f3162b2-b073-4699-adc5-69521edf2565,01ae3e50-a7d6-475f-9206-1ddedb9d6362,2025-10-07 12:53:35.648253+00
a4ae7442-2cc2-4fe5-8b8c-4a14d7748c12,Dinning Table and Chairs,dinning-table-and-chairs,13500,15000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/dinning-table-and-chairs-1759534698467.png""]",,,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,false,false,false,false,false,1f3162b2-b073-4699-adc5-69521edf2565,d4c8e509-a026-40b4-93a6-99754b2b8747,2025-10-07 12:53:35.648253+00
a81541c8-74a1-444a-9396-9f705806ade4,Model 513 – Elegant Black Bar Stool with Cushioned Back Support,model-513-elegant-black-bar-stool-with-cushioned-back-support,10500,12500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/model-513-elegant-black-bar-stool-with-cushioned-back-support-1759534669540.webp""]","🪑 Model 513 – Elegant Black Bar Stool with Cushioned Back Support ✅ Premium black leatherette finish – soft, sleek &amp; easy to maintain✅ Curved padded backrest for enhanced lumbar support✅ Gas-lift height adjustment – user-friendly lever control✅ 360° swivel functionality – smooth and effortless rotation✅ Heavy-duty round base with matte black powder coating✅ Sturdy footrest ring – built-in for extra comfort✅ Ideal for lounges, kitchen islands, cafés, and bars✅ Minimalist and luxurious design to elevate any space 📞 Contact Us:0345-3593470 | 0331-2142040📍 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Block 13D, Karachi🌐 [Link: www.Rkenterpriseshub.com (http://www.Rkenterpriseshub.com)]📘 [Link: facebook.com/RKEnterprisesOfficialPK (https://facebook.com/RKEnterprisesOfficialPK)]📸 [Link: instagram.com/r.kenterprisesfurniture (https://instagram.com/r.kenterprisesfurniture)]📱 wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,true,false,false,false,false,1f3162b2-b073-4699-adc5-69521edf2565,01ae3e50-a7d6-475f-9206-1ddedb9d6362,2025-10-07 12:53:35.648253+00
a83fd27e-beb4-40e9-bc3a-6d870465ac03,RK Enterprises – Premium Leather Bar Stool (Model: RK-503),rk-enterprises-premium-leather-bar-stool-model-rk-503,13900,16500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-enterprises-premium-leather-bar-stool-model-rk-503-1759535143412.webp"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-enterprises-premium-leather-bar-stool-model-rk-503-1759535144369.webp"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-enterprises-premium-leather-bar-stool-model-rk-503-1759535144839.jpeg"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-enterprises-premium-leather-bar-stool-model-rk-503-1759535145388.jpeg""]","🪑 RK Enterprises – Premium Leather Bar Stool (Model: RK-503) ✅ Product Type: Adjustable Bar Stool (Set of 2)✅ Material: High-quality PU Leather (Black) with diamond-tufted design✅ Seat Design: Extra-padded cushioned seat &amp; backrest with arm support✅ Frame &amp; Base: Chrome-plated steel with strong circular weighted base✅ Footrest: Sturdy chrome footrest for added relaxation✅ Height Adjustment: Gas-lift hydraulic system for easy adjustment✅ Rotation: 360° Swivel function for versatile use✅ Comfort: Ergonomic design with full backrest &amp; padded arm support✅ Usage: Ideal for home kitchens, bars, restaurants, cafés &amp; reception areas✅ Style: Luxurious, modern &amp; durable 📌 Contact &amp; Ordering 📞 0345-3593470 | 0331-2142040📍 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Block 13D, Karachi🌐 www.Rkenterpriseshub.com📘 [Link: facebook.com/RKEnterprisesOfficialPK (https://www.facebook.com/RKEnterprisesOfficialPK)]📸 [Link: instagram.com/r.kenterprisesfurniture (https://www.instagram.com/r.kenterprisesfurniture)]💬 WhatsApp",,"[""Black"",""Grey"",""Blue""]",true,false,false,false,false,true,false,false,false,false,1f3162b2-b073-4699-adc5-69521edf2565,01ae3e50-a7d6-475f-9206-1ddedb9d6362,2025-10-07 12:53:35.648253+00
a975dec3-bfe5-4c6d-b192-863011974090,"RK Modern Plastic Arm Chair – Stylish, Durable & Comfortable",rk-modern-plastic-arm-chair-stylish-durable-and-comfortable,12500,17500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-modern-plastic-arm-chair-stylish-durable-and-comfortable-1759534740303-1759879029410.webp""]","RK Modern Plastic Arm Chair – Stylish, Durable &amp; Comfortable
✅ Premium Plastic Frame – Strong, lightweight &amp; long-lasting design
✅ Ergonomic Armrest Support – Wide backrest with modern cut-out style for comfort &amp; ventilation  ✅ Padded Seat Cushion – Soft &amp; durable cushion for added sitting comfort 
✅ Sturdy Legs – Solid base for stability and long-term use
✅ Available Colors – 🟡 Yellow | ⚫ Black | ⚪ Grey
✅ Versatile Usage – Ideal for dining areas, cafes, offices, lounges & outdoor spaces ",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,true,false,true,false,false,1f3162b2-b073-4699-adc5-69521edf2565,03825077-ea9c-4ff0-866f-c3db11920880,2025-10-07 12:53:35.648253+00
